   10.000000000000000        1.7947749999999998E-002
   10.454545454545455        1.9559089609316304E-002
   10.909090909090910        2.1244094477836220E-002
   11.363636363636365        2.2992860939143503E-002
   11.818181818181820        2.4795485326821951E-002
   12.272727272727275        2.6642063974455302E-002
   12.727272727272730        2.8522693215627365E-002
   13.181818181818185        3.0427469383921869E-002
   13.636363636363640        3.2346488812922632E-002
   14.090909090909095        3.4269847836213389E-002
   14.545454545454550        3.6187642787377940E-002
   15.000000000000005        3.8089970000000022E-002
   15.454545454545460        3.9966925807663450E-002
   15.909090909090915        4.1808606543951930E-002
   16.363636363636370        4.3605108542449318E-002
   16.818181818181824        4.5346528136739311E-002
   17.272727272727277        4.7022961660405725E-002
   17.727272727272730        4.8624505447032312E-002
   18.181818181818183        5.0141255830202860E-002
   18.636363636363637        5.1563309143501122E-002
   19.090909090909090        5.2880761720510885E-002
   19.545454545454543        5.4083709894815923E-002
   19.999999999999996        5.5162249999999996E-002
   20.454545454545450        5.6106478369646863E-002
   20.909090909090903        5.6906491337340340E-002
   21.363636363636356        5.7552385236664151E-002
   21.818181818181809        5.8034256401202106E-002
   22.272727272727263        5.8342201164537928E-002
   22.727272727272716        5.8466315860255441E-002
   23.181818181818169        5.8396696821938397E-002
   23.636363636363622        5.8123440383170563E-002
   24.090909090909076        5.7636642877535699E-002
   24.545454545454529        5.6926400638617605E-002
   24.999999999999982        5.5982810000000043E-002
   25.454545454545435        5.4795967295266770E-002
   25.909090909090889        5.3355968858001569E-002
   26.363636363636342        5.1652911021788206E-002
   26.818181818181795        4.9676890120210489E-002
   27.272727272727249        4.7418002486852101E-002
   27.727272727272702        4.4866344455296914E-002
   28.181818181818155        4.2012012359128645E-002
   28.636363636363608        3.8845102531931089E-002
   29.090909090909062        3.5355711307288040E-002
   29.545454545454515        3.1533935018783127E-002
   29.999999999999968        2.7369870000000240E-002
   30.454545454545421        2.2853612584523314E-002
   30.909090909090875        1.7975259105935670E-002
   31.363636363636328        1.2724905897821492E-002
   31.818181818181781        7.0926492937644636E-003
   32.272727272727238        1.0685856273482397E-003
   32.727272727272691       -5.3571887678431351E-003
   33.181818181818144       -1.2194577558226338E-002
   33.636363636363598       -1.9453484410217381E-002
   34.090909090909051       -2.7143812990232219E-002
   34.545454545454504       -3.5275466964687641E-002
   34.999999999999957       -4.3858349999999158E-002
   35.454545454545411       -5.2902365762583448E-002
   35.909090909090864       -6.2417417918856910E-002
   36.363636363636317       -7.2413410135236167E-002
   36.818181818181770       -8.2900246078136064E-002
   37.272727272727224       -9.3887829413973112E-002
   37.727272727272677      -0.10538606380916493     
   38.181818181818130      -0.11740485293012659     
   38.636363636363583      -0.12995410044327438     
   39.090909090909037      -0.14304371001502481     
   39.545454545454490      -0.15668358531179405     
   39.999999999999943      -0.17088362999999807     
   40.454545454545396      -0.18565374774605359     
   40.909090909090850      -0.20100384221637646     
   41.363636363636303      -0.21694381707738364     
   41.818181818181756      -0.23348357599549052     
   42.272727272727209      -0.25063302263711207     
   42.727272727272663      -0.26840206066866723     
   43.181818181818116      -0.28680059375657141     
   43.636363636363569      -0.30583852556724000     
   44.090909090909022      -0.32552575976708864     
   44.545454545454476      -0.34587220002253560     
   44.999999999999929      -0.36688774999999740     
   45.454545454545382      -0.38858231336588611     
   45.909090909090835      -0.41096579378662224     
   46.363636363636289      -0.43404809492862029     
   46.818181818181742      -0.45783912045829744     
   47.272727272727195      -0.48234877404206866     
   47.727272727272648      -0.50758695934635334     
   48.181818181818102      -0.53356358003756243     
   48.636363636363555      -0.56028853978211313     
   49.090909090909008      -0.58777174224642659     
   49.545454545454461      -0.61602309109691555     
   49.999999999999915      -0.64505248999999720     
   50.454545454545368      -0.67486984262208294     
   50.909090909090821      -0.70548505262959749     
   51.363636363636274      -0.73690802368894870     
   51.818181818181728      -0.76914865946655953     
   52.272727272727181      -0.80221686362884315     
   52.727272727272634      -0.83612253984221763     
   53.181818181818088      -0.87087559177309704     
   53.636363636363541      -0.90648592308790032     
   54.090909090908994      -0.94296343745303446     
   54.545454545454447      -0.98031803853492594     
   55.000000000000000       -1.0185596299999995     
